date,day_id,breadth_score_allcoin,n_valid_allcoin,breadth_score_top50,n_valid_top50,gate_allcoin_ma200,gate_top50_ma200
2025-07-18,20287,0.294760,458,0.479167,48,1.2873,1.0292
2025-07-19,20288,0.309368,459,0.541667,48,1.2669,1.0000
2025-07-20,20289,0.320261,459,0.625000,48,1.2516,1.0000
2025-07-21,20290,0.424837,459,0.687500,48,1.1052,1.0000
2025-07-22,20291,0.440087,459,0.666667,48,1.0839,1.0000
2025-07-23,20292,0.435730,459,0.687500,48,1.0900,1.0000
2025-07-24,20293,0.328261,460,0.500000,48,1.2404,1.0000
2025-07-25,20294,0.324675,462,0.500000,48,1.2455,1.0000
2025-07-26,20295,0.328294,463,0.500000,48,1.2404,1.0000
2025-07-27,20296,0.358531,463,0.562500,48,1.1981,1.0000
2025-07-28,20297,0.406048,463,0.625000,48,1.1315,1.0000
2025-07-29,20298,0.326134,463,0.520833,48,1.2434,1.0000
2025-07-30,20299,0.319654,463,0.520833,48,1.2525,1.0000
2025-07-31,20300,0.293737,463,0.479167,48,1.2888,1.0292
2025-08-01,20301,0.272138,463,0.437500,48,1.3190,1.0875
2025-08-02,20302,0.234914,464,0.395833,48,1.3711,1.1458
2025-08-03,20303,0.206009,466,0.312500,48,1.4116,1.2625
2025-08-04,20304,0.244635,466,0.354167,48,1.3575,1.2042
2025-08-05,20305,0.283262,466,0.437500,48,1.3034,1.0875
2025-08-06,20306,0.233405,467,0.375000,48,1.3732,1.1750
2025-08-07,20307,0.263383,467,0.416667,48,1.3313,1.1167
2025-08-08,20308,0.311966,468,0.479167,48,1.2632,1.0292
2025-08-09,20309,0.380042,471,0.562500,48,1.1679,1.0000
2025-08-10,20310,0.445860,471,0.625000,48,1.0758,1.0000
2025-08-11,20311,0.430998,471,0.583333,48,1.0966,1.0000
2025-08-12,20312,0.371550,471,0.500000,48,1.1798,1.0000
2025-08-13,20313,0.469214,471,0.645833,48,1.0431,1.0000
2025-08-14,20314,0.525316,474,0.687500,48,1.0000,1.0000
2025-08-15,20315,0.352321,474,0.541667,48,1.2068,1.0000
2025-08-16,20316,0.349474,475,0.541667,48,1.2107,1.0000
2025-08-17,20317,0.412632,475,0.625000,48,1.1223,1.0000
2025-08-18,20318,0.421053,475,0.625000,48,1.1105,1.0000
2025-08-19,20319,0.385263,475,0.583333,48,1.1606,1.0000
2025-08-20,20320,0.321429,476,0.520833,48,1.2500,1.0000
2025-08-21,20321,0.392857,476,0.604167,48,1.1500,1.0000
2025-08-22,20322,0.344538,476,0.562500,48,1.2176,1.0000
2025-08-23,20323,0.491597,476,0.708333,48,1.0118,1.0000
2025-08-24,20324,0.468619,478,0.687500,48,1.0439,1.0000
2025-08-25,20325,0.443515,478,0.666667,48,1.0791,1.0000
2025-08-26,20326,0.276151,478,0.458333,48,1.3134,1.0583
2025-08-27,20327,0.372385,478,0.666667,48,1.1787,1.0000
2025-08-28,20328,0.376299,481,0.625000,48,1.1732,1.0000
2025-08-29,20329,0.392116,482,0.645833,48,1.1510,1.0000
2025-08-30,20330,0.322314,484,0.562500,48,1.2488,1.0000
2025-08-31,20331,0.338843,484,0.562500,48,1.2256,1.0000
2025-09-01,20332,0.355372,484,0.625000,48,1.2025,1.0000
2025-09-02,20333,0.285124,484,0.500000,48,1.3008,1.0000
2025-09-03,20334,0.334711,484,0.604167,48,1.2314,1.0000
2025-09-04,20335,0.351852,486,0.625000,48,1.2074,1.0000
2025-09-05,20336,0.308008,487,0.583333,48,1.2688,1.0000
2025-09-06,20337,0.332653,490,0.604167,48,1.2343,1.0000
2025-09-07,20338,0.326531,490,0.604167,48,1.2429,1.0000
2025-09-08,20339,0.351020,490,0.604167,48,1.2086,1.0000
2025-09-09,20340,0.424490,490,0.645833,48,1.1057,1.0000
2025-09-10,20341,0.420408,490,0.625000,48,1.1114,1.0000
2025-09-11,20342,0.459184,490,0.729167,48,1.0571,1.0000
2025-09-12,20343,0.479675,492,0.729167,48,1.0285,1.0000
2025-09-13,20344,0.538618,492,0.791667,48,1.0000,1.0000
2025-09-14,20345,0.578093,493,0.791667,48,1.0000,1.0000
2025-09-15,20346,0.527383,493,0.770833,48,1.0000,1.0000
2025-09-16,20347,0.432049,493,0.666667,48,1.0951,1.0000
2025-09-17,20348,0.485830,494,0.708333,48,1.0198,1.0000
2025-09-18,20349,0.504049,494,0.750000,48,1.0000,1.0000
2025-09-19,20350,0.556452,496,0.791667,48,1.0000,1.0000
2025-09-20,20351,0.471774,496,0.666667,48,1.0395,1.0000
2025-09-21,20352,0.486922,497,0.666667,48,1.0183,1.0000
2025-09-22,20353,0.481928,498,0.625000,48,1.0253,1.0000
2025-09-23,20354,0.315261,498,0.437500,48,1.2586,1.0875
2025-09-24,20355,0.308617,499,0.458333,48,1.2679,1.0583
2025-09-25,20356,0.318000,500,0.479167,48,1.2548,1.0292
2025-09-26,20357,0.253493,501,0.375000,48,1.3451,1.1750
2025-09-27,20358,0.278884,502,0.395833,48,1.3096,1.1458
2025-09-28,20359,0.290258,503,0.416667,48,1.2936,1.1167
2025-09-29,20360,0.288270,503,0.416667,48,1.2964,1.1167
2025-09-30,20361,0.306163,503,0.500000,48,1.2714,1.0000
2025-10-01,20362,0.277778,504,0.437500,48,1.3111,1.0875
2025-10-02,20363,0.332673,505,0.583333,48,1.2343,1.0000
2025-10-03,20364,0.391732,508,0.666667,48,1.1516,1.0000
2025-10-04,20365,0.415354,508,0.666667,48,1.1185,1.0000
2025-10-05,20366,0.360236,508,0.541667,48,1.1957,1.0000
2025-10-06,20367,0.352362,508,0.541667,48,1.2067,1.0000
2025-10-07,20368,0.437008,508,0.687500,48,1.0882,1.0000
2025-10-08,20369,0.361493,509,0.520833,48,1.1939,1.0000
2025-10-09,20370,0.390625,512,0.645833,48,1.1531,1.0000
2025-10-10,20371,0.343750,512,0.520833,48,1.2188,1.0000
2025-10-11,20372,0.140351,513,0.229167,48,1.5035,1.3792
2025-10-12,20373,0.135922,515,0.250000,48,1.5097,1.3500
2025-10-13,20374,0.184466,515,0.333333,48,1.4417,1.2333
2025-10-14,20375,0.231068,515,0.395833,48,1.3765,1.1458
2025-10-15,20376,0.187984,516,0.312500,48,1.4368,1.2625
2025-10-16,20377,0.162791,516,0.291667,48,1.4721,1.2917
2025-10-17,20378,0.163776,519,0.270833,48,1.4707,1.3208
2025-10-18,20379,0.157390,521,0.208333,48,1.4797,1.4083
2025-10-19,20380,0.164436,523,0.229167,48,1.4698,1.3792
2025-10-20,20381,0.160612,523,0.250000,48,1.4751,1.3500
2025-10-21,20382,0.170172,523,0.270833,48,1.4618,1.3208
2025-10-22,20383,0.170172,523,0.291667,48,1.4618,1.2917
2025-10-23,20384,0.148855,524,0.229167,48,1.4916,1.3792
2025-10-24,20385,0.158095,525,0.250000,48,1.4787,1.3500
2025-10-25,20386,0.171103,526,0.291667,48,1.4605,1.2917
2025-10-26,20387,0.175472,530,0.270833,48,1.4543,1.3208
2025-10-27,20388,0.184557,531,0.270833,48,1.4416,1.3208
2025-10-28,20389,0.184557,531,0.270833,48,1.4416,1.3208
2025-10-29,20390,0.161351,533,0.250000,48,1.4741,1.3500
2025-10-30,20391,0.173832,535,0.291667,48,1.4566,1.2917
2025-10-31,20392,0.152700,537,0.250000,48,1.4862,1.3500
2025-11-01,20393,0.161710,538,0.270833,48,1.4736,1.3208
2025-11-02,20394,0.163265,539,0.270833,48,1.4714,1.3208
2025-11-03,20395,0.165121,539,0.270833,48,1.4688,1.3208
2025-11-04,20396,0.152134,539,0.229167,48,1.4870,1.3792
2025-11-05,20397,0.144444,540,0.187500,48,1.4978,1.4375
2025-11-06,20398,0.153420,541,0.208333,48,1.4852,1.4083
2025-11-07,20399,0.149446,542,0.187500,48,1.4908,1.4375
2025-11-08,20400,0.182320,543,0.291667,48,1.4448,1.2917
2025-11-09,20401,0.165138,545,0.270833,48,1.4688,1.3208
2025-11-10,20402,0.172161,546,0.291667,48,1.4590,1.2917
2025-11-11,20403,0.170330,546,0.291667,48,1.4615,1.2917
2025-11-12,20404,0.151737,547,0.250000,48,1.4876,1.3500
2025-11-13,20405,0.153005,549,0.208333,48,1.4858,1.4083
2025-11-14,20406,0.141818,550,0.187500,48,1.5015,1.4375
2025-11-15,20407,0.134545,550,0.187500,48,1.5116,1.4375
2025-11-16,20408,0.132007,553,0.187500,48,1.5152,1.4375
2025-11-17,20409,0.128159,554,0.187500,48,1.5206,1.4375
2025-11-18,20410,0.128159,554,0.187500,48,1.5206,1.4375
2025-11-19,20411,0.129964,554,0.208333,48,1.5181,1.4083
2025-11-20,20412,0.118919,555,0.187500,48,1.5335,1.4375
2025-11-21,20413,0.116906,556,0.187500,48,1.5363,1.4375
2025-11-22,20414,0.113106,557,0.187500,48,1.5417,1.4375
2025-11-23,20415,0.111111,558,0.187500,48,1.5444,1.4375
2025-11-24,20416,0.116487,558,0.208333,48,1.5369,1.4083
2025-11-25,20417,0.112903,558,0.208333,48,1.5419,1.4083
2025-11-26,20418,0.112500,560,0.208333,48,1.5425,1.4083
2025-11-27,20419,0.116071,560,0.208333,48,1.5375,1.4083
2025-11-28,20420,0.117438,562,0.208333,48,1.5356,1.4083
2025-11-29,20421,0.119217,562,0.208333,48,1.5331,1.4083
2025-11-30,20422,0.120782,563,0.208333,48,1.5309,1.4083
2025-12-01,20423,0.120782,563,0.208333,48,1.5309,1.4083
2025-12-02,20424,0.104796,563,0.166667,48,1.5533,1.4667
2025-12-03,20425,0.111901,563,0.187500,48,1.5433,1.4375
2025-12-04,20426,0.118794,564,0.187500,48,1.5337,1.4375
2025-12-05,20427,0.113274,565,0.187500,48,1.5414,1.4375
2025-12-06,20428,0.114437,568,0.187500,48,1.5398,1.4375
2025-12-07,20429,0.119718,568,0.187500,48,1.5324,1.4375
2025-12-08,20430,0.109155,568,0.187500,48,1.5472,1.4375
2025-12-09,20431,0.112676,568,0.187500,48,1.5423,1.4375
2025-12-10,20432,0.112478,569,0.208333,48,1.5425,1.4083
2025-12-11,20433,0.117544,570,0.187500,48,1.5354,1.4375
2025-12-12,20434,0.118881,572,0.187500,48,1.5336,1.4375
2025-12-13,20435,0.111888,572,0.187500,48,1.5434,1.4375
2025-12-14,20436,0.111498,574,0.187500,48,1.5439,1.4375
2025-12-15,20437,0.113240,574,0.187500,48,1.5415,1.4375
2025-12-16,20438,0.108014,574,0.187500,48,1.5488,1.4375
2025-12-17,20439,0.113240,574,0.187500,48,1.5415,1.4375
2025-12-18,20440,0.109756,574,0.166667,48,1.5463,1.4667
2025-12-19,20441,0.104530,574,0.166667,48,1.5537,1.4667
2025-12-20,20442,0.104530,574,0.166667,48,1.5537,1.4667
2025-12-21,20443,0.111498,574,0.166667,48,1.5439,1.4667
2025-12-22,20444,0.109756,574,0.166667,48,1.5463,1.4667
2025-12-23,20445,0.114983,574,0.166667,48,1.5390,1.4667
2025-12-24,20446,0.114783,575,0.166667,48,1.5393,1.4667
2025-12-25,20447,0.109565,575,0.166667,48,1.5466,1.4667
2025-12-26,20448,0.109375,576,0.166667,48,1.5469,1.4667
2025-12-27,20449,0.109375,576,0.166667,48,1.5469,1.4667
2025-12-28,20450,0.112847,576,0.166667,48,1.5420,1.4667
2025-12-29,20451,0.112847,576,0.166667,48,1.5420,1.4667
2025-12-30,20452,0.118056,576,0.166667,48,1.5347,1.4667
2025-12-31,20453,0.112847,576,0.166667,48,1.5420,1.4667
